t,price_raw,price_reg,reg_term,energy,time,lamE,lamT,E_eff,T_eff,energy_prev,time_prev,E_eff_prev,T_eff_prev,residE_prev,residT_prev,residE,residT,violE,violT,csE,csT,dx1
63,5.709602556703383,5.709603447985889,8.912825052836906e-07,9.950159150968028,4.33293708813636,0.2387161593418643,0.7777567483409394,10.358074239012797,4.166635122511409,9.881611807057778,4.328896993570353,10.37281019051656,4.161616714128143,-0.49119838345878186,0.16728027944221058,-0.40791508804476884,0.16630196562495048,0.0,0.16630196562495048,0.09737592315564564,0.12934247602716817,0.04737041350248169
64,5.674904910275363,5.674905804236043,8.939606796588499e-07,10.022222787836625,4.337163494960553,0.23055785758096892,0.7810827876534384,10.345836786371454,4.171624181480158,9.950159150968028,4.33293708813636,10.358074239012797,4.166635122511409,-0.40791508804476884,0.16630196562495048,-0.3236139985348281,0.1655393134803953,0.0,0.1655393134803953,0.07461175018540078,0.1292999084395036,0.049821320966851816
65,5.6388238489579985,5.638824745999965,8.970419666518358e-07,10.09719400700591,4.341538365290459,0.22408557761027237,0.7843935739230463,10.336128366415409,4.176590360884569,10.022222787836625,4.337163494960553,10.345836786371454,4.171624181480158,-0.3236139985348281,0.1655393134803953,-0.23893435940949814,0.16494800440588975,0.0,0.16494800440588975,0.05354174393921781,0.12938415468741024,0.051853544189366704
66,5.601657756225895,5.601658656758169,9.00532274269822e-07,10.174456554805404,4.346023335802992,0.2193068904220824,0.7876925340111641,10.328960335633123,4.181538801016746,10.09719400700591,4.341538365290459,10.336128366415409,4.176590360884569,-0.23893435940949814,0.16494800440588975,-0.15450378082771898,0.16448453478624625,0.0,0.16448453478624625,0.033883743731782004,0.12956324001142577,0.05346194048103466
67,5.563706420336849,5.563707324764826,9.044279770890262e-07,10.253391330428716,4.350579830960607,0.216216814805528,0.7909822247068891,10.324325222208293,4.186473337060334,10.174456554805404,4.346023335802992,10.328960335633123,4.181538801016746,-0.15450378082771898,0.16448453478624625,-0.07093389177957654,0.164106493900273,0.0,0.164106493900273,0.015337100142340066,0.12980531963408545,0.05464458670440247
68,5.5252687946393975,5.52526970335485,9.087154523587126e-07,10.333380996340706,4.355169359861947,0.2147981369699365,0.7942643545848945,10.322197205454906,4.191396531877341,10.253391330428716,4.350579830960607,10.324325222208293,4.186473337060334,-0.07093389177957654,0.164106493900273,0.011183790885800349,0.16377282798460602,0.011183790885800349,0.16377282798460602,0.002402257446531271,0.13007891951773606,0.05540272067669153
69,5.486640814907227,5.4866417282781645,9.133709371208889e-07,10.41381447129475,4.359753805538202,0.2150218127876525,0.7975398111445866,10.32253271918148,4.19630971671688,10.333380996340706,4.355169359861947,10.322197205454906,4.191396531877341,0.011183790885800349,0.16377282798460602,0.09128175211326983,0.163444088821322,0.09128175211326983,0.163444088821322,0.01962756781382841,0.1303531677312562,0.05574066068173109
70,5.448113288430754,5.448114206791457,9.183607031483909e-07,10.494091275627245,4.364295704745465,0.2168474478299179,0.8008086929210131,10.325271171744877,4.2012130393815195,10.41381447129475,4.359753805538202,10.32253271918148,4.19630971671688,0.09128175211326983,0.163444088821322,0.1688201038823678,0.16308266536394544,0.1688201038823678,0.16308266536394544,0.03660820866927307,0.13059801608817612,0.05566570417936579
71,5.409969868794207,5.409970792435744,9.236415371472234e-07,10.57362570040862,4.368758516463451,0.22022384990756527,0.804070346228292,10.330335774861348,4.206105519342438,10.494091275627245,4.364295704745465,10.325271171744877,4.2012130393815195,0.1688201038823678,0.16308266536394544,0.24328992554727158,0.1626529971210129,0.24328992554727158,0.1626529971210129,0.05357824404774507,0.1307844517101622,0.055188006926864604
72,5.372485129044287,5.3724860582057925,9.291615050520976e-07,10.651850773192988,4.373106877192366,0.2250896484185107,0.8073234061707123,10.337634472627766,4.210985109256068,10.57362570040862,4.368758516463451,10.330335774861348,4.206105519342438,0.24328992554727158,0.1626529971210129,0.31421630056522254,0.16212176793629762,0.31421630056522254,0.16212176793629762,0.07072683662159103,0.13088469790474958,0.05432044385312103
73,5.335922745463521,5.335923680324493,9.348609715869079e-07,10.728221996724812,4.377306841752413,0.23137397442981517,0.8105658415294382,10.347060961644722,4.215848762294158,10.651850773192988,4.373106877192366,10.337634472627766,4.210985109256068,0.31421630056522254,0.16212176793629762,0.38116103508009047,0.16145807945825474,0.38116103508009047,0.16145807945825474,0.08819074358426274,0.13087240404780717,0.05307845308282749
74,5.300533802733891,5.300534743407731,9.406738397476026e-07,10.802220838116423,4.381326108084296,0.23899719513141698,0.8137950031186033,10.358495792697125,4.2206925046779045,10.728221996724812,4.377306841752413,10.347060961644722,4.215848762294158,0.38116103508009047,0.16145807945825474,0.44372504541929736,0.16063360340639132,0.44372504541929736,0.16063360340639132,0.10604904126477267,0.1307228237850567,0.051479864706108165
75,5.266555229949725,5.266556176478695,9.465289696340604e-07,10.873357947899647,4.3851342245843234,0.24787169603980294,0.8170076751867311,10.371807544059704,4.225511512780097,10.802220838116423,4.381326108084296,10.358495792697125,4.2206925046779045,0.44372504541929736,0.16063360340639132,0.5015504038399428,0.15962271180422682,0.5015504038399428,0.15962271180422682,0.1243201492492547,0.13041298067817295,0.049544715831992964
76,5.234208376199588,5.23420932855132,9.523517322088437e-07,10.94117609198732,4.388702779017649,0.2579027041166018,0.8202001294228156,10.386854056174903,4.230300194134223,10.873357947899647,4.3851342245843234,10.371807544059704,4.225511512780097,0.5015504038399428,0.15962271180422682,0.554322035812417,0.15840258488342585,0.554322035812417,0.15840258488342585,0.14296115198744214,0.1299218206222944,0.04729505362737357
77,5.203697732960777,5.203698691026428,9.580656511480669e-07,11.005252781374049,4.392005568000172,0.26898914483285014,0.8233681811204842,10.403483717249275,4.235052271680726,10.94117609198732,4.388702779017649,10.386854056174903,4.230300194134223,0.554322035812417,0.15840258488342585,0.6017690641247739,0.156953296319446,0.6017690641247739,0.156953296319446,0.1618693459457875,0.12923035011140663,0.04475472805284757
78,5.175209809359708,5.175210772953793,9.635940849823288e-07,11.065202587112584,4.395018746248516,0.2810245261153456,0.8265072470468731,10.421536789173018,4.23976087057031,11.005252781374049,4.392005568000172,10.403483717249275,4.235052271680726,0.6017690641247739,0.156953296319446,0.6436657979395655,0.15525787567820615,0.6436657979395655,0.15525787567820615,0.1808858758426222,0.12832175940913984,0.04194917605127867
79,5.148912165091781,5.148913133953683,9.688619021713753e-07,11.120679130695528,4.397720954964138,0.29389784207413694,0.8296124045604372,10.440846763111205,4.2444186068406555,11.065202587112584,4.395018746248516,10.421536789173018,4.23976087057031,0.6436657979395655,0.15525787567820615,0.6798323675843232,0.1533023481234821,0.6798323675843232,0.1533023481234821,0.19980126580518404,0.1271815296514832,0.038905198967729746
80,5.124952604528087,5.12495357832519,9.737971035431117e-07,11.17137674257979,4.400093428885212,0.3074944894258234,0.8326784515229068,10.461241734138735,4.24901767728436,11.120679130695528,4.397720954964138,10.440846763111205,4.2444186068406555,0.6798323675843232,0.1533023481234821,0.7101350084410551,0.1510757516008514,0.7101350084410551,0.1510757516008514,0.21836260184398507,0.12579752290565624,0.03565073498870078
81,5.103458534272569,5.1034595126049185,9.783323495478147e-07,11.217031784192393,4.4021200817069435,0.3216971895946445,0.8356999665549237,10.482545784391966,4.253549949832386,11.17137674257979,4.400093428885212,10.461241734138735,4.24901767728436,0.7101350084410551,0.1510757516008514,0.7344859998004267,0.1485701318745578,0.7344859998004267,0.1485701318745578,0.2362820819324099,0.12416005423862857,0.03221462838475199
82,5.084536485181903,5.084537467588256,9.82406353893611e-07,11.257423631333534,4.403787569736678,0.33638690959065304,0.8386713691924149,10.50458036438598,4.2580070537886225,11.217031784192393,4.4021200817069435,10.482545784391966,4.253549949832386,0.7344859998004267,0.1485701318745578,0.7528432669475542,0.1457805159480552,0.7528432669475542,0.1457805159480552,0.2532466199746188,0.12226194491173212,0.0286263973236152
83,5.068271798629527,5.068272784594638,9.859651101749767e-07,11.292375319426256,4.405085333812851,0.3514437749296041,0.8415869795113761,10.527165662394406,4.262380469267065,11.257423631333534,4.403787569736678,10.50458036438598,4.2580070537886225,0.7528432669475542,0.1457805159480552,0.7652096570318498,0.14270486454578624,0.7652096570318498,0.14270486454578624,0.268928170479861,0.1200985559146683,0.0249160019913312
84,5.054728475594252,5.054729464557176,9.889629238984579e-07,11.321753853535432,4.406005619675768,0.3667479680702411,0.8444410768022917,10.550121952105362,4.266661615203438,11.292375319426256,4.405085333812851,10.527165662394406,4.262380469267065,0.7652096570318498,0.14270486454578624,0.7716319014300694,0.13934400447233042,0.7716319014300694,0.13934400447233042,0.28299443194765456,0.11766780118255805,0.021113614717401356
85,5.043949185990291,5.04395017735352,9.913632286514456e-07,11.345470188474284,4.406543477132125,0.3821806060988425,0.8472279568917384,10.573270909148263,4.270841935337607,11.321753853535432,4.406005619675768,10.550121952105362,4.266661615203438,0.7716319014300694,0.13934400447233042,0.7721992793260206,0.13570154179451777,0.7721992793260206,0.13570154179451777,0.29511958860190796,0.11497014000162813,0.017249393746688463
86,5.035955434537365,5.0359564276765365,9.931391718459676e-07,11.363478886618847,4.406696738503038,0.39762459168536296,0.8499419877276287,10.596436887528045,4.274912981591443,11.345470188474284,4.406543477132125,10.573270909148263,4.270841935337607,0.7721992793260206,0.13570154179451777,0.767041999090802,0.13178375691159427,0.767041999090802,0.13178375691159427,0.3049947616940047,0.11200854829965506,0.01335326223688348
87,5.030747878403929,5.030748872677892,9.942739622944413e-07,11.375777463245182,4.406465976986409,0.41296543166717903,0.8525776628658607,10.61944814750077,4.278866494298791,11.363478886618847,4.406696738503038,10.596436887528045,4.274912981591443,0.767041999090802,0.13178375691159427,0.7563293157444129,0.1275994826876179,0.7563293157444129,0.1275994826876179,0.3123378623589336,0.10878846873270212,0.009454693986217056
88,5.028306790849958,5.028307785610936,9.947609786374434e-07,11.382405431276247,4.405854445697528,0.4280920179820673,0.855129652519613,10.6421380269731,4.282694478779419,11.375777463245182,4.406465976986409,10.61944814750077,4.278866494298791,0.7563293157444129,0.1275994826876179,0.7402674043031467,0.12315996691810938,0.7402674043031467,0.12315996691810938,0.316902566954481,0.1053177397150099,0.005582507316060943
89,5.028592664154486,5.02859365875813,9.946036441546352e-07,11.383443059263572,4.404867998276345,0.44289736606813024,0.8575928518579752,10.664346049102196,4.286389277786963,11.382405431276247,4.405854445697528,10.6421380269731,4.282694478779419,0.7402674043031467,0.12315996691810938,0.7190970101613754,0.11847872048938157,0.7190970101613754,0.11847872048938157,0.31848617174794064,0.10160650378897267,0.003945789660690507
90,5.031546944242398,5.031547938057478,9.93815079574587e-07,11.379009858221659,4.403514992065062,0.45727930627135777,0.8599624262677628,10.685918959407037,4.289943639401644,11.383443059263572,4.404867998276345,10.664346049102196,4.286389277786963,0.7190970101613754,0.11847872048938157,0.6930908988146225,0.11357135266341789,0.6930908988146225,0.11357135266341789,0.3169361253929424,0.09766709599094459,0.005412024807626179
91,5.037092888629652,5.037093881047203,9.924175510026106e-07,11.369262814570133,4.401806174964836,0.4711411242476502,0.8622338533210311,10.706711686371476,4.293350779981546,11.379009858221659,4.403514992065062,10.685918959407037,4.289943639401644,0.6930908988146225,0.11357135266341789,0.6625511281986576,0.10845539498328982,0.6625511281986576,0.10845539498328982,0.31215508341106457,0.0935139131298964,0.008291155987883742
92,5.045136538590579,5.0451375290323135,9.9044173487689e-07,11.354394387912595,4.399754557175105,0.48439214681162335,0.8644029612206969,10.726588220217435,4.296604441831045,11.369262814570133,4.401806174964836,10.706711686371476,4.293350779981546,0.6625511281986576,0.10845539498328982,0.6278061676951605,0.10315011534405993,0.6278061676951605,0.10315011534405993,0.3041043773514368,0.08916326515366185,0.01153744886062449
93,5.055567795818041,5.055568783743866,9.879258258371837e-07,11.33463029368345,4.397375269102703,0.49694827016552656,0.8664659635275781,10.74542240524829,4.299698945291367,11.354394387912595,4.399754557175105,10.726588220217435,4.296604441831045,0.6278061676951605,0.10315011534405993,0.5892078884351601,0.09767632381133584,0.5892078884351601,0.09767632381133584,0.2928058409257354,0.08463321002502083,0.014640623203078986
94,5.068261593300496,5.068262578215013,9.849145164704925e-07,11.31022709182011,4.394685406800288,0.5087324279342298,0.8684194900038048,10.763098641901344,4.302629235005707,11.33463029368345,4.397375269102703,10.74542240524829,4.299698945291367,0.5892078884351601,0.09767632381133584,0.5471284499187661,0.0920561717945807,0.5471284499187661,0.0920561717945807,0.2783419847190655,0.07994337376155242,0.01758132547212981
95,5.083079149680913,5.083080131138793,9.814578800365968e-07,11.28146960356327,4.391703866354348,0.5196749969326051,0.8702606134396964,10.779512495398908,4.305390920159544,11.31022709182011,4.394685406800288,10.763098641901344,4.302629235005707,0.5471284499187661,0.0920561717945807,0.5019571081643619,0.08631294619480379,0.5019571081643619,0.08631294619480379,0.2608545586456141,0.07511475750327745,0.020341824948541455
96,5.099869295992631,5.09987027360282,9.77610188454646e-07,11.248668179249005,4.388451168691918,0.5297141390958924,0.8719868723635925,10.794571208643838,4.307980308545389,11.28146960356327,4.391703866354348,10.779512495398908,4.305390920159544,0.5019571081643619,0.08631294619480379,0.4540969706051676,0.08047086014652916,0.4540969706051676,0.08047086014652916,0.2405415858501691,0.07016953365558003,0.02290610740354832
97,5.118469863387509,5.118470836816207,9.734286980599144e-07,11.212155840533116,4.384949276312218,0.5387960785079957,0.8735962895665231,10.808194117761994,4.310394434349785,11.248668179249005,4.388451168691918,10.794571208643838,4.307980308545389,0.4540969706051676,0.08047086014652916,0.40396172277112186,0.07455484196243312,0.40396172277112186,0.07455484196243312,0.21765299209641456,0.06513083330760008,0.025259954032955268
98,5.1387091202816375,5.138710089254072,9.689724349539017e-07,11.172285320878864,4.38122140347452,0.5468753129634182,0.8750873864057718,10.820312969445126,4.312631079608657,11.212155840533116,4.384949276312218,10.808194117761994,4.310394434349785,0.40396172277112186,0.07455484196243312,0.3519723514337372,0.0685903238658625,0.3519723514337372,0.0685903238658625,0.19248498984479523,0.06002252724450305,0.02739100541297165
99,5.160407247243345,5.160408211544356,9.643010102324192e-07,11.129426028346582,4.377291821386807,0.5539147599920929,0.876459192883089,10.83087213998814,4.3146887893246335,11.172285320878864,4.38122140347452,10.820312969445126,4.312631079608657,0.3519723514337372,0.0685903238658625,0.2985538883584429,0.06260303206217355,0.2985538883584429,0.06260303206217355,0.165373405414773,0.05486900295324677,0.02928881034761783
100,5.183377837935623,5.183378797409116,9.594734930678827e-07,11.083960954749703,4.373185659941612,0.5598858377592618,0.8777112535243325,10.839828756638893,4.316566880286499,11.129426028346582,4.377291821386807,10.83087213998814,4.3146887893246335,0.2985538883584429,0.06260303206217355,0.24413219811081,0.056618779655113194,0.24413219811081,0.056618779655113194,0.13668616026328093,0.04969494006410738,0.030944859591312775
101,5.2074294144985,5.207430369045866,9.545473666449578e-07,11.036283555090094,4.368928707535454,0.564768481721478,0.8788436291174349,10.847152722582218,4.318265443676152,11.083960954749703,4.373185659941612,10.839828756638893,4.316566880286499,0.24413219811081,0.056618779655113194,0.18913083250787643,0.050663263859301644,0.18913083250787643,0.050663263859301644,0.10681513312219253,0.044525086673042835,0.03235260454183146
102,5.232366945914208,5.232367895491796,9.495775884186821e-07,10.986794620862522,4.364547210487759,0.5685510983716355,0.8798568943946209,10.852826647557453,4.319785341591931,11.036283555090094,4.368928707535454,10.847152722582218,4.318265443676152,0.18913083250787643,0.050663263859301644,0.1339679733050687,0.04476186889582756,0.1339679733050687,0.04476186889582756,0.07616763836921876,0.039384038953982015,0.033507461106939154
103,5.257993358135504,5.2579943027512765,9.446157722074442e-07,10.935899170328135,4.360067673543502,0.571230457837737,0.8807521317725374,10.856845686756605,4.3211281976588065,10.986794620862522,4.364547210487759,10.852826647557453,4.319785341591931,0.1339679733050687,0.04476186889582756,0.07905348357152953,0.03893947588469526,0.07905348357152953,0.03893947588469526,0.04515775761423283,0.03429602639555066,0.03440679905231627
104,5.284111025072351,5.284111964781856,9.397095053826112e-07,10.88400337820938,4.355516662902299,0.5728115275091675,0.8815309212902314,10.859217291263752,4.322296381935347,10.935899170328135,4.360067673543502,10.856845686756605,4.3211281976588065,0.07905348357152953,0.03893947588469526,0.024786086945628227,0.033220280966951954,0.024786086945628227,0.033220280966951954,0.01419775632430034,0.029284704886317493,0.035049917238049615
105,5.310523229919792,5.310524164821603,9.349018100070891e-07,10.831511566460115,4.350920613165309,0.5733072492480801,0.8821953269095704,10.85996087387212,4.323292990364355,10.88400337820938,4.355516662902299,10.859217291263752,4.322296381935347,0.024786086945628227,0.033220280966951954,-0.028449307412005354,0.027627622800953766,0.0,0.027627622800953766,0.016310194175389803,0.024372959728621708,0.035438005245318344
106,5.337035586765956,5.337036516996708,9.302307523402239e-07,10.778823276825936,4.346305639531021,0.57273826309984,0.8827478793655894,10.85910739464976,4.3241218190483846,10.831511566460115,4.350920613165309,10.85996087387212,4.323292990364355,-0.028449307412005354,0.027627622800953766,-0.08028411782382427,0.022183820482636563,0.0,0.022183820482636563,0.04598178619692002,0.01958272048727435,0.03557409198356181
107,5.363457412988862,5.363458338718063,9.25729200794016e-07,10.726330444983153,4.341697356546019,0.5711325807433635,0.8831915557752421,10.856698871115045,4.324787333662863,10.778823276825936,4.346305639531021,10.85910739464976,4.3241218190483846,-0.08028411782382427,0.022183820482636563,-0.13036842613189137,0.016910022883156017,0.0,0.016910022883156017,0.07445765566415767,0.014934789418369508,0.03546298195129091
108,5.3896030432471145,5.389603964671843,9.214247283148279e-07,10.674414694047854,4.33712070439456,0.5685252122207256,0.8835297562329052,10.852787818331088,4.325294634349358,10.726330444983153,4.341697356546019,10.856698871115045,4.324787333662863,-0.13036842613189137,0.016910022883156017,-0.17837312428323315,0.011826070045201753,0.0,0.011826070045201753,0.101409618337599,0.010448684784230366,0.03511117989527359
